text,rating
Gk tau,5
good,5
"sangat membantu, tanpa iklan sama sekali",5
asiik,5
"ampas, sampah",1
bagus banget,5
lagu2nya oke juga TPI banyak iklan,4
sangat bagus semua lagu ada,5
bagus,5
aplikasiini saya suka gak banyak iklan nya,5
sangat bagus aplikasi Spotify,5
"asyik, menyenangkan, dan menjadikan hari yang kulalui lebih penuh warna.",5
Lengkap dan menyenangkan,5
"dulu kalo liat lirik itu gk usah premium deh, sekarang knp ada batasannya? lagian juga gk semua lagu yg ada liriknya itu ada, biasanya juga error ""lirik tidak bisa dimuat"", dan knp sih tiba² lagunya itu mati sendiri, dan pas di cek itu malah ngulang dari awal padahal udh mau abis atau di pertengahan gitu, perbaiki lagi dong, yg make ini aplikasi gk dikit",3
baguss minus nya bnyk iklan,4
yg bilang banyak iklan psti gapunya duit buat beli premium🥴,5
mantap,4
kereenn,5
inn sya allah bagus...,5
"𝙿𝚘𝚔𝚘𝚔𝚗𝚢𝚊 𝗦𝗽𝗼𝘁𝗶𝗳𝘆 𝚖𝚊𝚔𝚒𝚗 𝕜𝕖𝕣𝕖𝕖𝕖𝕖𝕟𝕟,,,,,",5
Spotify ini seru banget,5
ok,5
Karena sangat menghibur,5
"aplikasi ini sangat bagus! semua lagu favoritku bisa aku simpan disini! apalagi lagu nadin amizah, lengkap semua!",5
ini seruuuuu bgt dan bermanfaat buat yg suka lagu lagu hits atau viral no wifi no kuota internet hahahahhaha,5
lumayan bagus. sayangnya klo data off lagu juga ikut off,4
masuk apk loadingnya lama,3
keren,5
mantul,4
👍👍,5
bagus cuma masih dikit dikit iklan..,5
kini terlalu sering keluarin iklan,5
gereja tua,5
tidak bagus,1
bagus,5
Kerenn,5
kami harap selalu di beri yang terbaik,5
sangat membantu saat kita sepi,5
bagus tpi tolong kurangi iklanya bagi para kismin ini,4
"KEBANYAKAN IKLAN PROMO SUARA,FOTO CAPE NGESKIP",1
sangat banguss platform musiknya,5
bgus,5
😘😘,5
mantap,5
cukup mantap aplikasinya,5
saga berguna raking kang,5
cuihh,1
karna tidak bisa idupin gk pakekpaket,4
𝗮𝗽𝗹𝗶𝗸𝗮𝘀𝗶 𝗶𝗻𝗶 𝘀𝗮𝗻𝗴𝗮𝘁 𝗺𝗲𝗻𝗴𝗵𝗶𝗯𝘂𝗿 𝗯𝗮𝗻𝗴𝗲𝘁,5
apknya bagus gaada iklam kaya apk sebelah,5
bnyk promosi ny tp gpp yg penting bisa dengerin lagunya bng Rex,5
😘,5
"banyak lagu yang aku suka, ada gratisan",5
yang aku suka lagu 👍,5
Ok juga tapi terkadang iklan ganggu banget,5
ingin jaringan wifi,4
{henikurniawati}-:+2®™℅π}{ebilsyamudori}®™÷π}{zildansab'haq}®™÷π} {Quenstar},5
"nyebelin, mau puter lagu kesukaan malah lagu lain yang diputer. maksa pula harus bgt premium?",1
sangat cocok,5
baru nyoba klo ga ada kndl nnti q tmbh lg..,3
terlalu sering iklan,1
aplikasi paling berguna,5
bagus,5
good and the best music in Spotify,5
lagu ga bisa di download padahal temen bisa temen juga ga premium tapi lagu download bisa di putar tapi saya tidak bisa,1
tolong jangan banyakin iklannya yaaa,5
enak banget loh dengerin lagu di spotify,5
saya sangat suka aplikasi ini karena bisa membuat hati adem,5
"spotify yg terbaik, mau lagu apa pun ada. dan yg paling bagus nya bisa di dengar sambil main game",5
bagus banget kalo mau tidur terus nyalain lagu,5
bagus sekalih,5
bagusss,1
bisa mendengarkan musik dengan mudah,5
Bagus banget,5
Apk ini sangat menyenangkan dan asik,5
Agus,5
"awalnya spotify saya biasa saja setelah 1 bln terpakai, saya tidak bisa memutar lagu secara kemauan saya sendiri(aplikasi memilih lagu secara acak)",3
seru lagu nya enak²,3
lagunya bagus bagus,5
karna sy gak premium jadi sehari cmn boleh dengerin 3 lagu dan bnyk bgttt iklannya,2
aplikasi nya bagus untuk aku menggambar sampai dengarin lagu cocok sih jadi aku kasih bintang lima 💯💯💯,5
siapa yang menciptakan sistem spotify premium ini dawg🥀🥀,3
"do you know ""bontok"" in Kutai language? just try to translate it yourself.",1
wah bagus banget,1
oke sx aplikasi Spotify,5
ok,5
bagus banget,5
APLIKASI YANG SANGAT BAGUS ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5
Bagus,5
"Iklannya aduh. Saya mengerti iklan dibutuhkan tapi ini terlalu mengganggu. Satu lagu yang saya putar, saya mendapat dua iklan. Itu cukup mengganggu dan memyebalkan karena tidak bisa benar benar menikmati musik yang saya dengar.☹️😣",1
Bagus .tapi sayang lagu yg sudah kita unduh pemutaran musik tidak bisa of data ga suka ada nya iklan ..,4
mantaaap 👍,5
enak di denger semua lagu nya,5
enak banget pas lagi bepergian sambil putar lagu di spotify👍,5
tempat dimana saya dapat menemukan hal yang menarik dan seru dalam mendengarkan lagu² keren,5
"Kebanyakan iklan buat biayain bangkrutlona 🤣🤣🤣,iklan Sekarang 3 Jing Jing kenapa gak 10 sekalian biar makin stress aku tod ngen",2
kurangn iklan nya,5
bagus dan asik di denger kan naya,5
bagus banget apk nya,5
"develop kikir anjg, di baik baikin kaya booried",2
menemani setiap saat,5
saya suka sekali aplikasi ini semua lagu di sini lengkap semuanya,5
😎😎😎😎😎😎😎,5
bagus banget,5
"kurangin bintang, skrg dh kikir spotify, masa mau dengar lgu aja gk smuanya bsa hrus premium, pemaksaan sue🗿",3
Bagus Banget,5
bagus bnagett klo dengerin ini hati aku tenang,5
seru emak klo nyari lagu tapi ada minesnya dikit terlalu banyak iklan premium maupun tidak lebih sedikit kan iklannya,5
"saya sangat suka karna banyak lagu² yg bagus dan keren btw saya itu berasal dari Papua jadi kalau mau dengar lagu² saya suka pakai spotify, dan saya juga sering mendengar nya sambil menggambar 😇🙏",5
bagus wak,5
mengapa saat saya tidak premium iklannya banyak baru iklan malah iklan lagi. terus setiap lagi enak dengar lagu yang disimpan malah nyetel lagu lain!!!!!!!. ini saya udah update apknya😓😓😓😓😓😓,1
saya suka sekali 👌👆,4
"apk tolol kebanyakan promosi mendingan berbayar langsung waktu download, bikin lelet aja",1
lumayan bagus,5
nge bagggg,1
bagus banget aplikasi nya,5
Oke,5
lengkap lagu nya seru terus bisa sambil main geam terimkasih udh riliskan spotifay,5
ini aplikasi bagus bngt pokoknya buat dengerin lagu tuh juga cocok bngt,5
good,5
ini bagus bangettt,5
iklan mulu,3
apk jelek,1
bagus,5
aplikasi musik paling keren sini,5
bisa sambil main ff,5
ngga enak,1
saya tidak suka aplikasi ini 🐷,1
"aplikasi ini bagus,no iklan dan semua lagu ada di aplikasi ini sekian terima kasih",5
sampah,1
Aku suka ndengerin lagu.makany ak donwloat aplikasi ini,5
ok banget,5
lagu yang mantap,5
Foto baru sebanyak-banyaknya agar yang mendengar suara hamba-Nya yg selalu ada untuk kita semua sudah tidak ada yang bisa dibantu seputar produk dan layanan Telkomsel silakan mention kembali apabila,4
b.a.g.u.s,5
Bisa mendengarkan musik Gratis tanpabiaya pun,5
LAGUNYAAA BAGUSSSS POLLLL,5
sangat bagus,5
KEREN APLIKASI MUSIK KUALITAS HIFI ENAK DI DENGAR JERNIH KUALITAS AUDIONYA ORIGINAL .👍👍👍👍👍☺️,5
"bagus bgt aplikasi nya, enak buat nemenin saat belajar",5
"bagus, tapi sering keluar iklan",4
sangat bagus,5
di HP aku gk ada pelangi nya,1
Perfect👍👍👍bisa download dan bisa dengar lagu kapan saja😄,5
mantap sekali bosssku,5
"saya suka sebenarnya dengan aplikasi ini, karena tampilannya yang simpel dan mudah. Namun disisi lain saya juga merasa harga langganan untuk yang perbulan masih relative mahal, mungkin bisa diturunkan sedikit. :)",4
Bagus,5
"Bagus, enak di dengar 😍🤩",5
banyak ìklan,5
ok mantap,5
banyak iklannya,5
cukup bagus.,5
iklan terlalu sering,4
&joy happiness kalo udah premium tapi hihihi,5
aplikasinya bagus,5
"hapuss aja guys banyak bug sama iklan, dan dia juga dukung israhell, hapus guyssss huuuuuuuuu kontolllll 🤭🤭",1
bagus,5
ga ada liriknya sekarang,3
ok,5
terlalu banyak iklan,2
mudah mencari musik kualitas suara jernih bisa nyanyi sambil baca lirik juga,5
Bagus,5
Pemilik terafiliasi dengan ....... 🍉,1
bagus,5
"Bring bacj weekly premium mini! Pembayaran premium selalu tersendat, klaim hadiah selalu coba lagi dan selalu gak bisa lanjut ke pembayaran. Pas buka aplikasinya super lelet.",1
"𝗍іძᥲk 𝗍ᥱrkіrіm k᥆ძᥱ ᥙᥒ𝗍ᥙk mᥲsᥙk kᥱ ᥲkᥙᥒ sᥲᥡᥲ, sᥲᥡᥲ іᥒgіᥒ mᥲsᥙk ძі ᥲkᥙᥒ sᥲᥡᥲ 𝗍ᥱrsᥱᥒძіrі 𝗍ᥲ⍴і ᥲ⍴ᥲ?!! 𝗍іძᥲk ᥲძᥲ k᥆ძᥱ sᥲ𝗍ᥙ⍴ᥙᥒ ᥡᥲᥒg mᥲsᥙk, sᥲᥡᥲ sᥲᥒgᥲ𝗍 kᥱᥴᥱᥕᥲ!!",3
ok,1
bagus banget dan keren,5
Sangat bagus,5
Nica apps.. 👍,5
bguslah yaaa...,5
Lagu nya enk asik semua kita bisa cari semua lagu di spotify ayok di dounlod,5
𝑙𝑎𝑔𝑢 𝑛𝑦𝑎 𝑒𝑛𝑎𝑘 𝑏𝑎𝑛𝑔𝑒𝑡,5
MANA PREMIUM GRATIS YANG KAU JANJIKAN WOK,5
Good aplikasi musik,5
kenapa saya tidak bisa berlangganan premium???,5
"Banyak iklan baru denger 1 lagu udah iklan lepas iklan denger 1 lagu lagi iklan lagi, ya gw tau harus premium biar gak ada iklan tapi berhotak juga iklannya",1
"suka banget sih jujur, bener-bener pav banget. apalagi nemu banyak lagu-lagu yang aku tahu tapi lupa judul",5
keren musik nya,5
bagus,5
"BAGUSSS BANGETT SUMPAH, GILAAA",5
Mantap,5
bagus banget bisa ngedenger lagu yang kita syuka🤫🤫🤫,4
"makin hari makin jelek, iklan sampai 3 kali berjejerrrrr, mau dengar lagu apa dengar iklan aje 👎",1
kenapa gak ada bintang seratuss baguss banget,5
bagus semua nya ada,5
jeleeek,1
"Sangat bagus..tidak hanya musik saja, komplit..edukasi dan berbagai info ada, menu sangat mudah di gunakan..",5
suka bngtt aplikasii ini🤍🤍,5
seru,5
spotfy sangat lah menyenangkan dg ini saya bisa mendengar lagu setia pada saat,5
bagus,5
bagus,5
"Bagus Banget Aplikasinya Bisa Dengerin Lagunya Mas ""Ade Gelan Sahputra"" 🥹 Bela""in Paketa Bulanan 🫠",5
good,5
oke,5
iklan teros,1
aplikasi ini sangat tadi baik untuk bayi umuran satu bulan yah 😊,5
cukup memuaskan,4
najis,1
mantapppop,4
kebanyakan iklan,1
👍👍👍,5
sangat mudah dalam menggunakannys,5
makin kikir bjir,5
oke,4
pro Isriwil lu tai,1
mantap minus nya harus premium,5
iklanta kebanyakan,2
aplikasi ini bagus dan keren.,5
nice,5
plis jgn bnyak banyak iklanya,5
kenapa Spotify saya tidak bisa muncul liriknya Padahal sudah berlangganan premium??,2
aplikasi nya sangat bagus👍,5
bagus,5
all we need is enough love to hold us where we are where we are x akhirnya ku menyela merelakan mu dengannya dan rayakan lah hari hari indah mu disana jakarta hari x beritahu aku cara melupakan mu seperti kau ajarkan ku dewasa beritahu aku cara merelakan mu seperti kau ajarkan ku bahagia,5
bagus2 lagu nya,5
"bagus, bikin saya tidur nyenyak",5
lagu lagunya bagus,5
dikit² premium ;(,1
Excellent,5
pokonyamah well,5
"Enak banget di dengernya, tapi minesnya ada iklan.",5
error saat login,1
Bagus,5
"keren dah, gk boros Kouta bagus dahh👍👍👍",5
karna aku dapat mendengarkan musik dengan enak,5
gw sengaja kasi bintang 5 solnya gak bisa logi setiap mau login pasti iklan mulu,5
"aku suka aja sih cuman iklannya bisa 1 aja gak? soalnya bisanya bisa sampe 3 bikin ganggu gitu apalagi kalo lagi asik mau mutar lagi malah muncul iklan, tapi aku tetep suka sama spotify ,tapi semoga di kurangi ya iklannya kasian yang gratis",4
selalu menemani ku saat waktu senggang😹,5
good !,5
lagu2 lama bisa kita dengar kan disini..mantap...,5
bagus aja,5
great songs,5
Spotify ini sangat bagus untuk mendengar lagu atau sholawat dan berguna banget bagi yg suka mendengar lagu atau apapun,5
good quality,5
bagus,5
saya tidak bisa mendapatkan link masuk 2 kali,1
"Saya ingin aplikasi ini bisa digunakan offline, agar terlihat memuaskan dan juga hemat internet (kuota).",4
JANGAN MAKSA WOUUII,4
gasuka aja,1
bagusss poll,5
boikot,1
Saran saya fitur shuffle nya bisa di matiin tanpa premium,5
bagus,5
aplikasi ini sangat bagus!!!,5
andaikan ga usah prem,5
amazing sound much better then the other,5
mantap,5
oke sekali untuk di perjalanan,5
"aplikasinya bagus banget menurut aku, tapi tolong kurang-kurangin iklannya please.. T_T aku pengen ngerasain nggak ada iklan sehari aja sebagai user non premium..",5
mantap,5
"ni aplikasii keren bangett sih,gantiin ytb yang banyak iklan.makasih ya spotifyy",5
"dulu bagus, sekarang udah kagak bener",1
kikir banget ya spotify,1
happy,4
udah tulis nomor WhatsApp tapi malah disuruh coba lagi,1
promonya dong,5
akhirnya bisa juga ngerasain Spotify free setelah 4 tahun pake gotube,4
"konyol,udah langganan masih aja nge bug 0/10.",5
"sangat baik koneksi bagus,kadang juga agak leg sihh semangat terusss authorr💅🏼",5
suaranya jernih,5
Sangat bagus,5
sayaaaa menyukainyaaaa ini aplikasi favorit kuuuu,5
"Hi., Spotify.! untuk versi premiumnya tolong jangan terlalu mahal dong harganya ya 😔😔🙏 please..",4
mantap banget bisa denger musik apa saja,5
Bagus,4
bagus sekalih,5
sangat baik dan mantap,5
bagus aku kasih bintang 5,5
bagus banget,5
keren kali bisa musikan,5
andalanku bgt,5
suka baget,5
asyik bamget lagu lagunya 🥰🥰,5
bokepp,5
mantap,5
bagus lah bisa santai owe,5
broh,1
mudah digunakan dalam situasi apapun,5
memang terbaikkkk,5
"spotify ini aplikasi yang sangat bagus, - nya di iklan karna aku ga premium",4
keren bngt🥰😍😘,5
iklan nya kurangin,4
bagus,4
burik pnypong isriwil,1
mantap,5
"lumayanlah, tapi aku kasih bintang 4 aja krna kadang agak males sih krna dikit dikit harus premium.",4
ini adalah aplikasi untuk mendengarkan lagu yang sangat saya sukai tapi ada yang kurang yaitu gratis,5
Tapi sayang nya bayar nya mahal,5
Pro Genosida,1
bagus dan kita bisa denger lagu lagu yang dibawakan oleh para artis 🥰😇,5
mantap,5
AKU SANGAT SUKA DENGAN APLIKASI INI TAPI APAKAH BISA DIBUAT UNTUK MENJADI OFFLINE KARENA MUNGKIN COCOK KALO JADI OFFLINE,5
Saya lumayan suka kaerna suka di paksa ubah jadi premium,3
GOOD LUCK 😎,5
bagus banget suaranya,5
"klarifikasi: jujur y gw suka sama spotify ini tapi gw baru denger 2 lagu aja langsng iklan dan iklan nya bukan 1,2 neh tapi 3 Masya allah",4
kecewa saya,1
bisa dipakai untuk main game dan bagus banget Saya suka banget sambil dengerin lagu sambil ngedit-ngedit video,5
"gw dengerin lagu kok,yang keluar iklan",1
bagus,5
musiknya bgus smua🗿🤟🏻,5
semua musik ada di sini,5
"mengapa saat aku memutar podcast dengan video pada ponsel tidak bisa auto play next episode, tapi jika dicoba di desktop normal-normal saja",2
iklan mulu,1
bagus,4
sangat menyenangkan bisa dengerin musik,5
butut,1
seruuuu,5
sangat bagus jika kita mendengar kan lagu lagu nya enak nya tidurrrr apa lagi pas lagi sad enak tuh dengar dengarin lagu lagu di dalam spotify,5
mantap 👍🏻,5
terlalu banyak iklan selalu off lagu kalau pindah layar,1
lemot,1
seru dan menarik,5
"mudah peng aplikasiannya, lagunya enak semua",5
bagus bagus lagunya,5
najis,1
iklan sejembun,1
good,5
"busuk, dengerin musik❌ dengerin iklan ✅",1
Joss kuota lebih irit,5
apalah pilih lagu aja harus premium dulu😾,3
keren,5
musiknya sering mati²,2
absen yg udh hapus spoty,1
sangat sukaaa,5
cukup menghibur dikala suntuk,5
apk yg paling aku suka.,5
udah bayar premium 59900 saldo kepotong tapi premium batal.... aplikasi penipu,1
"teruntuk developer pliss lahh, untuk masalah iklan oke lah fine fine aja ,cuman masalahnya buat apa ada fitur search kalo misalkan pilih lagu aja dibatesin, boleh lah ada fitur premium cuman ya jangan sampe dibates Bates juga masalah pilih lagu nya, percuma dong kita pengen dengerin lagu apa tapi malah harus ngikut Spotify, sok sok an bikin iklan dengerin musik gratis, milih lagu aja gabisa 👎🏻👎🏻(premium ok, tapi jangan jual mahal lah blkkk, ada apps baru pada pindah baru kerasa efeknya)",3
"terimakasih apknya, sangat menikmati musiknya. semoga semakin sukses lagi.",5
bagus 👍,5
Spotify aplikasi terkeren,5
sangat membantu saat aktifitas joging,5
good,5
bagus..ga kayak apk j**x dikit² beli,5
sangat bikin menghibur,5
mantap,5
bgus,5
"b aja,,",2
JELEK GA ADA SUARANYA BISU,1
"puas dengan penyajian dan tampilannya.. thanks, pertahankan yg sdh baik and lebih diperbaiki yg kurang sempurna..",5
sangat menghibur,5
bagus lah top,5
laguny bayak dan bisa disetel sambil tidur,5
lagu nya bagus bagus,4
kata aku sihh seru bangett yah..lagu lagu nya ASIK tapi klo ofline itu klan nya itu Terlalu banyakkk ada 5 dan 10 tolong kurangin iklan nya ya😗😊,3
great choices of music!,5
tidak semua audio bisa diterima,3
terlalu banyak iklan... pantas bisa membiayai israhell... let's buycut,1
ok,5
gajelas,1
pendukung zionis uninstall aja udah,1
spotify mantap 👍👍👍,5
"aplikasinya udah bagus saran tambahin fitur terjemah agar kalo ada lagu"" asing gitu kita bisa tau terjemahannya apa",5
bagus 👍🏻🫡,5
bagus,5
mantapp,5
"baguss untuk anak"" muda sekarang",5
Santai dalam mendengar musik,5
iklan nya banyak amat,1
terlalu banyak pro,1
aplikasi nya bagus tapi banyak iklan saat mau dengerin lagu tolong jangan di premiumin ya,5
"sangat memuaskan, apalagi premium ya",5
apk bagus untuk mudik,5
puassss,5
"banyak iklan, 2 lagu 3 iklan, gila ya",1
susah co buat akun disini spotify,5
mantap,5
bgus bnget plis,5
bangus,4
kalo bisa tanpa data malah makin josss si menurut saya,4
"Good job ,,App Kren ,,Majukan trus Appnya ,.tp kurangi lg iklannya klO bisa egk ada iklan heheee",4
seruh bikin nagih,5
1.KEBANYAKAN IKLAN 2.harus bayar 3.banyak iklan 4. kebanyakan iklan 5. balik ke no 1 6. balik ke no 3 7. tapi suka sama Spotify soalnya gratis,2
"MAKIN KESINI KOK MAKIN KIKIR, APA-APA HARUS PREMIUM, KEBELET HAJI KAH??!! 😮‍💨😮‍💨😮‍💨",2
nice,5
aplikasi Gj gua mo daftar kaga bisa Mulu,1
bagus,5
hasil dari pencarian album ataupun musik berikutnya yang akan diputar sangat akurat dengan lagu sebelumnya baik genre dan liriknya,5
mantap,5
Aplikasinya bagus musicnya juga bagus 👍🏻,5
oke terimakasih sarannya dan bisa di buka lagi,5
ok sip,4
bagus dan jelas suara,5
mantap,5
gratiskan lirik,5
sangat baiik,5
"spotifynya seru , asyik dan bisa dimainkan secara offline lagi",5
good,5
yaudah bagus,5
suka mati-mati gak jelas,1
suara nya enak,5
"Dikit² premium, kalo pake Spotify free milih lagu aja dibatasi dan harus urut sesuai urutannya! iklannya ngelunjak juga yang tadinya 1 kali malah jadi 2 kali.",1
"enak mendengarkan lagu , karna bisa membuat relaxx",5
bisa nemenin buat semua kegiatan,5
"saya beli premium, transaksi gagal tapi tidak dapat pengembalian dana",1
bagus si bagus tapi kenapa ya kalo gw make lagu yang lain kaga bisa tolong dong di perbaiki lagi ...?,4
The Best Good Musik.nya Bagus Bagus,5
bagusss,4
Bye Spotify! it's getting worst day by day,1
sangat bagus,4
sangat bagus saya suka!!,5
update sekarang pengguna gratis udah bisa liat lirik. tapi iklannya jadi agak panjang sekarang :(,4
it is such an exciting app,4
"lagu lagunya sangat lengkap ,seru bgt kalo pake spotify!!!",5
sponsor tlol,1
asik semua lagu nya suka saya dengar lagu nya,5
"suka dengerin lagu di Spotify walau kadang ada lagu yg ga ada lirik nya,tpi gpp,ttp suka Spotify ttp setia sama Spotify 🫰🫰",4
baguss bangett dehh,5
bagus banget,5
lagu2 nya update sangat bagus,5
bagus lagu nya banyak banget,5
w apk,5
kalau bisa kasi bintang sndiri mau kasih bintang seribu,5
BAGUS BGT SUMPAHHH :DDDD,5
keren pas ada lirik nya,5
terbaik,5
jelek,1
there are too many ads,1
enak banget kalo pake ini karna kalo pake ini aku bisa dengerin lagu tanpa harus di aplikasi,5
bagus,5
yes banget tau engga sech...,5
bagusss,5
mantap banget aplikasi ini,5
"mantap. bisa minimize, lagu apa aka biza, rekomen bgt",5
kalau bisa premium nya kasih 5.000 1 bulan pasti banyak yang beli,5
menghibur,5
harus bgt premium buat milih lagu👎👎👎,1
baguss buat dengerin lagu kesukaan ˃͈◡˂͈,5
cocok buat kerjaa,5
mantap!,5
👍👍👍👍👍🤙🏻,5
gokil🤘🫵🤘,5
"ini mau pilih lagu malah di suruh premium agar bisa pilih lagu se sukanya?,terus malah di alihkan ke lagu lain,tiap mau milih lagu pasti ke ganti ke lagu lain dan di suruh premium dulu biar bebas pilih lagu🗿",3
baguss,5
aku sangat sangat menyukai aplikasi ini😆,5
jahattt,1
bisa dengerin lagu sepuasnya dan jarang iklan banyak lagu lagu yg terkenal di sini,5
toloI,1
mantaf,5
pendana perang wuu,1
"gk bisa dengerin lagu di playlist sendiri,kalo udah dengerin 1 malah ke lagu yang bukan di playlist sendiri. kalo mau dapet uang jangan segitunya,mana banyak iklannya lagi",1
👌👌👌,5
bagus ya walau agak kikir tapi tetep lah bagus banyak lagu nya,4
bagus tapi tolong jangan sok²an inisiatif ngasih lagu (disarankan untuk anda) pas lagi dengerin playlist😭,5
phy dk terus i kg fw arr dgn cn Fu,4
"bagus,bisa buat main game,atau gk lass galau",5
menarik.🆒,5
ga bgus ngdananin perang,1
bagus banget,5
cukup bagus buat denger lagu semuanya ada rekomendasi banget buat yg suka lagi di sini semua ada,4
tambahkan lagu where we are soalnya lagu tersebut enak sekali di dengar dan nyaman saat lagi sendirian di kamar,3
error ga bisa dengerin lagu padahal baru install,1
enak sekali lagu nya,5
pemutaran musik lengkap suara jernih,5
Bagus,5
💯💯,5
Mantap sih ini😍!,5
mantap,5
good,5
matap bisa main ff lagunya asik asik,5
siiip mantap,5
good Spotify,5
mantap signal minim lancar musik,5
"iklannya sering menganggu pengguna baru, dikit² iklan menjebak yg kalimatnya ""premium, makin enak kan, cobain skrg?"" (kata ""enak"" itu lebih cocok buat makanan minuman). tlg deh pakai bahasa indonesia yg bnr kak. thx.",3
bagus sihh cuman banyak iklannya kaya YouTube ajh😤,2
bagus,5
enak dengerin lagu nya saat lagi sedih atau lagi apa gutu banyak pilihan lagu nya dan sebenarnya masih ada yang mau di sampaikan tapi nanti banyqk banget jqdi sampai sini dulu ya bye bye semangat lagi ya buat lagu yang baru nya,5
iklan mulu anj bosen,2
"iklan terlalu banyak, setelah 2-4 lagu iklan masuk dan juga lebih dari satu kali bisa sampai 2/3 kali",3
judul sama lagunya tak sesuai,1
bagus sekali bisa dengarin lagi tpi hp nya ke mati tpi masih hidup suaranya tpi klo iklan itu panjang bgt gk bisa di lewatin jadi lama jadi minta kurangin iklan yaa,5
tampilan oks,5
pencet lagu A yg diputar lagu B. pencet lagu C yg diputar lagu D. gimana ada kepuasan klo layanan musiknya model begini. gedegg banget gww,1
good,5
"Babi, playlist gw dihapus!!!",1
mantap mw hheheheh,5
mantap 👍,5
mantaappppp,5
"bagus, bisa dengar musik sambil maen game tapi saat gada data ga bisa on. . .",5
ok,5
puas banget buat putar music,5
keren,5
bagus banget,5
not bad,4
"aplikasi ini memaksa saya untuk mendengarkan lagu yang bukan pilihan saya, dengan alasan harus dalam mode premium agar dapat memilih lagu.",1
tidak menarik,1
Jernih dan Bagus,5
"ini kok kalo muterin lagu suka tbtb mati sendiri ya lagunya, walaupun di apk Spotify tetep mati sendiri lagunya.",4
"Sangat bagus, lagu nya lengkap saya suka",5
love it ♥️,5
"iklan nya terlalu sering, membuat kita kurang nyaman dan kurang puas,,,",1
"sudah bagus pengisi wkt luang,healing yg efektif dengerin lagu.. kurangi iklan biar gk ad jeda..",5
love it,5
pokoknya sportv gak ada lawan,5
bagus kali,5
kebanyakan iklan,1
bagus membantu saya untuk cepat dpt info,5
iklan nya hampir 5 tuh .. banyak bangt wkwkwkkwk,3
mantap,5
aku suka lagu molong,5
mantap,5
"hati hati aja buat yang berlangganan otomatis, giliran di batalkan uang tidak bisa kembali",1
yang pasti SIIP,5
sangat puas,5
gabisa buat langganan eror trus,1
apk zionis,1
harga bulannya murahkan lagi dong,5
Good,5
"seru ,aku suka lagulagunya juman aku gak apal semua judul nya , seru tapi banyak iklan nya dan harus bayar kalo mau ofline",5
trimakasih mudah untuk mendengarkan musik,5
"untuk pengguna gratis saya memaklumi adanya iklan, namun saya rasa sekarang iklan nya nambah para bahkan baru mau muter musik lngsng disambut iklan, setidaknya dibatas setelah memutar 7 lagu baru ada iklan",1
lagu nya lengkap,5
Terbaik,5
aplikasi terbaik yang pernah ada,5
Sudah bagus aplikasinya hanya iklan saja yg kadang membuat jd agak terganggu tapi ya namanya gratisan gpp lah,4
I Really Like 💜,5
"tolong donk, aplikasinya ngga usah berbayar 🙄",1
siipp,4
semua musiknya sangat enak untuk di dengar,5
aplikasi ini itu bagus sekali hampir semua lagu yang ada di sini,5
"min, tolong iklan premium dikurangi yah, saya setiap mau nyari lagu yg enak atau yg udh di simpan iklan premium nya banyak banget jdi tolong dikurangi 🙏🏻🙏🏻",1
sangat keren,5
free palistina,1
freee falestine,1
apk yg bagus,5
untuk aplikasi lagu sudah cukup bagus dan cukup lengkap namun saat ingin melakukan pembatalan paket premium terjadi gangguan terus menerus seakan sengaja dipersulit dan dipaksa terus melakukan paket premium,1
luar biasa mantal,5
👍,2
spotify mantappp👍👍,5
mantap,5
gooood,5
memuaskan,5
Spotify Music dan,5
good,5
aplikasi kikir,1
aplikasi yang rekomendasi untuk mendengarkan musik,5
"Mendengarkan musik gratisnya hanya sedikit, masa baru putar 5 lagu tanpa harus urut langsung suruh berlangganan premium. Terus iklan langsung berurutan 3 iklan, padahal masih putar 2 lagu harus suruh dengerin 3 iklan, gimana ini?? Mohon di perbaiki lagi, spotify dulu beda dengan sekarang. Terimakasih",2
"terimakasih Spotify, sudah menemaniku di hari' suramki",5
aplikasi ini cocok digunakan untuk mendengar musik kan,5
Thanks im use MOD apk . Work full life .. i donwload on google MOD no BUY this apllication 😀😂,5
saya menyukai Spotify nyaah 😃,5
mantap,5
music is part of my life tho❤‍🩹❤‍🩹,5
"aplikasi ini terkesan KAPITALIS MONOPOLISTIK, MEMAKSA PENGGUNAANNYA UNTUK BERALIH KE PREMIUM. Karena di versi standarnya, (setelah lewat masa promosi) sangat dibatasi, baik itu tak bisa MEMAINKAN LAGU SECARA BERURUTAN, tak ada tombol BACK, tombol NEXT sangat DIBATASI, DAN YANG PALING MENYEBALKAN ADALAH SERING X MEMAINKAN LAGU YANG KITA SENDIRI TAK MEMASUKKAN LAGU TSB KE DALAM PLAYLIST KITA. 3 THUMB DOWN 👎👎👎",1
cukup menghibur kalau lagi kesepian,5
sangat memuaskan,5
"iklan spotify lama bgt anj, lama lama ngelunjak",1
ok mantap,5
bolehlh,5
mantap pokoknya,5
gak tertarik dengan lagu ini tanpa lagu saya suka yg buat aplikasi ini merugikan 😠😠😠😠😠,1
free plastine,1
good,5
sangat bagud,5
Ok,5
mantap,5
bagus dan seru bisa dengerin lagu yang unik atau dari kartun semacam pun jadi saya juga makanya saya kasih bintang 5 karna bagusss😁,5
gratis,5
